DeviceName,Dew_Point,Indoor_Humidity,Indoor_Temperature,Outdoor_Humidity,Outdoor_Temperature,Discharge_Pressure,Discharge_Temperature,kW,Power_Factor,Volts_Line_to_Line,Volts_Line_to_Neutral
store0010-RackA,43.39,33.82,71.96,,69.57,200.5,,43.1,0.7,586.9,338.6
store0010-RackA,43.36,34.32,71.91,,69.57,200.5,,46.1,0.72,585.9,338.1
store0010-RackA,43.77,34.32,71.91,,69.51,218.0,,46.8,0.72,585.2,337.6
store0010-RackA,43.86,35.0,72.14,,69.42,216.9,,47.6,0.72,585.7,337.9
store0010-RackA,43.93,35.0,72.14,,69.37,217.4,,46.8,0.73,585.2,337.6
store0010-RackA,43.93,35.0,72.14,,69.37,217.4,,46.9,0.72,585.2,337.8
store0010-RackA,44.1,34.95,72.1,,69.31,217.4,,47.8,0.73,585.9,338.1
store0010-RackA,43.88,34.98,72.1,,69.17,220.5,,47.6,0.72,586.1,338.1
store0010-RackA,43.88,34.98,72.1,,69.12,218.1,,47.5,0.73,586.6,338.5
store0010-RackA,43.92,34.98,72.1,,69.08,218.1,,47.1,0.72,586.5,338.4
store0010-RackA,43.66,34.98,72.1,,68.97,218.1,,46.8,0.73,586.5,338.4
store0010-RackA,42.84,34.98,72.1,,68.97,217.8,,47.7,0.73,586.1,338.2
store0010-RackA,42.84,34.98,72.1,,68.97,217.8,,46.1,0.72,586.9,338.6
store0010-RackA,42.76,33.14,72.1,,68.88,215.6,,45.8,0.7,586.9,338.7
store0010-RackA,43.47,33.14,72.1,,68.74,216.3,,46.3,0.72,586.1,338.2
store0010-RackA,42.44,32.97,72.1,,68.63,214.7,,46.2,0.71,587.4,338.9
store0010-RackA,42.49,33.4,72.1,,68.49,213.3,,46.2,0.71,588.5,339.5
store0010-RackA,43.21,33.95,72.1,,68.43,213.3,,46.0,0.72,587.0,338.6
store0010-RackA,43.21,33.95,72.1,,68.43,212.7,,45.2,0.71,587.2,338.8
store0010-RackA,43.21,34.43,72.1,,68.34,212.7,,45.2,0.71,586.7,338.5
store0010-RackA,42.73,34.43,72.1,,68.34,212.7,,35.7,0.72,588.6,339.6
store0010-RackA,42.73,34.12,72.1,,68.2,212.7,,35.4,0.72,588.6,339.5
store0010-RackA,42.73,33.8,72.1,,68.05,211.4,,45.3,0.71,587.9,339.2
store0010-RackA,42.85,33.52,72.1,,67.86,211.4,,45.7,0.71,588.2,339.3
store0010-RackA,42.85,33.52,72.1,,67.8,212.4,,46.2,0.72,589.1,339.8
store0010-RackA,42.85,33.52,72.1,,67.8,212.4,,45.5,0.71,589.1,339.8
store0010-RackA,42.39,32.62,72.1,,67.71,212.4,,44.7,0.7,589.5,340.0
store0010-RackA,42.06,32.62,72.1,,67.66,212.2,,45.3,0.7,588.7,339.5
store0010-RackA,42.69,33.7,72.1,,67.55,211.1,,35.6,0.72,589.9,340.2
store0010-RackA,41.97,32.54,71.82,,67.46,199.4,,33.2,0.7,590.8,340.8
store0010-RackA,41.97,32.94,71.85,,67.21,203.9,,42.1,0.68,590.3,340.5
store0010-RackA,41.7,32.52,71.76,,67.03,203.9,,43.5,0.69,589.6,340.1
store0010-RackA,41.7,32.52,71.76,,67.03,203.9,,43.0,0.69,590.2,340.4
store0010-RackA,41.68,32.47,71.76,,66.92,203.9,,43.8,0.69,590.0,340.3
store0010-RackA,41.67,33.02,71.76,,66.72,208.0,,43.6,0.7,590.4,340.5
store0010-RackA,42.37,33.24,71.76,,66.63,208.1,,43.7,0.7,590.6,340.6
store0010-RackA,42.37,32.74,71.76,,66.58,208.3,,43.9,0.7,590.1,340.4
store0010-RackA,42.37,33.35,71.76,,66.29,198.6,,33.3,0.7,591.2,341.0
store0010-RackA,42.12,33.5,71.76,,66.18,197.5,,43.2,0.69,590.0,340.3
store0010-RackA,42.12,33.5,71.76,,66.18,197.5,,42.9,0.69,591.3,341.1
store0010-RackA,42.57,33.5,71.76,,66.09,206.6,,43.6,0.7,591.1,340.9
store0010-RackA,42.57,33.22,71.76,,65.95,206.6,,43.3,0.69,589.7,340.1
store0010-RackA,42.33,33.55,71.73,,65.8,207.7,,43.3,0.69,591.2,341.0
store0010-RackA,41.63,33.04,71.73,,65.7,207.0,,42.6,0.69,590.6,340.6
store0010-RackA,41.63,33.04,71.73,,65.5,197.7,,34.1,0.71,590.5,340.7
store0010-RackA,41.9,32.42,71.67,,65.41,197.7,,42.8,0.69,589.6,340.1
store0010-RackA,41.9,32.42,71.67,,65.41,197.7,,43.4,0.69,590.5,340.6
store0010-RackA,41.9,32.44,71.67,,65.41,204.7,,43.2,0.7,590.1,340.4
store0010-RackA,41.45,32.44,71.67,,65.25,205.6,,42.2,0.68,591.1,340.9
store0010-RackA,41.31,32.44,71.67,,65.25,205.6,,42.3,0.68,591.1,340.9
store0010-RackA,42.26,32.44,71.62,,65.19,205.2,,33.3,0.7,590.5,340.6
store0010-RackA,41.59,32.24,71.47,,65.14,194.7,,32.0,0.68,591.2,341.0
store0010-RackA,41.59,32.24,71.47,,65.14,202.2,,42.2,0.69,590.4,340.6
store0010-RackA,41.29,32.24,71.53,,65.1,202.2,,42.0,0.68,590.1,340.3
store0010-RackA,41.27,32.77,71.53,,64.99,202.2,,43.2,0.69,591.2,341.0
store0010-RackA,41.27,32.77,71.58,,64.94,203.0,,42.4,0.69,591.0,341.0
store0010-RackA,42.28,32.77,71.58,,64.94,203.0,,33.1,0.69,591.6,341.3
store0010-RackA,42.28,32.77,71.58,,64.85,193.3,,32.8,0.69,593.0,342.1
store0010-RackA,42.28,32.77,71.58,,64.74,201.9,,42.4,0.68,591.7,341.4
store0010-RackA,42.28,32.77,71.58,,64.74,201.9,,43.0,0.69,592.5,341.8
store0010-RackA,41.47,32.77,71.58,,64.69,202.5,,42.6,0.68,593.9,342.5
store0010-RackA,41.65,32.77,71.44,,64.6,202.5,,42.5,0.69,591.1,341.0
store0010-RackA,41.85,32.77,71.44,,64.6,202.8,,43.2,0.69,592.8,342.0
store0010-RackA,41.14,32.17,71.35,,64.54,202.4,,32.1,0.67,594.9,343.2
store0010-RackA,41.4,32.57,71.35,,64.54,192.7,,32.4,0.68,593.5,342.3
store0010-RackA,40.96,31.96,71.29,,64.49,200.2,,41.8,0.68,592.9,342.0
store0010-RackA,40.96,31.96,71.29,,64.49,200.2,,42.0,0.67,593.1,342.1
store0010-RackA,40.96,31.96,71.29,,64.49,200.2,,42.7,0.69,592.7,341.9
store0010-RackA,40.96,31.96,71.29,,64.45,200.2,,43.2,0.69,589.8,340.2
store0010-RackA,40.96,31.94,71.24,,64.45,200.2,,42.8,0.68,594.8,343.1
store0010-RackA,40.96,31.94,71.24,,64.4,200.2,,34.1,0.67,607.2,350.2
store0010-RackA,42.1,31.94,71.24,,64.4,193.0,,32.9,0.69,592.0,341.6
store0010-RackA,41.72,32.92,71.24,,64.35,201.6,,41.6,0.68,591.3,341.1
store0010-RackA,41.72,32.92,71.24,,64.35,201.6,,42.2,0.68,591.3,341.0
store0010-RackA,40.93,32.92,71.2,,64.29,201.6,,42.5,0.69,589.4,340.1
store0010-RackA,40.93,32.92,71.2,,64.24,201.6,,42.5,0.68,590.3,340.6
store0010-RackA,41.22,32.92,71.2,,64.24,201.6,,32.8,0.69,590.6,340.7
store0010-RackA,41.22,32.92,71.2,,64.15,193.1,,31.6,0.67,591.2,341.0
store0010-RackA,41.22,32.92,71.2,,64.2,196.0,,34.3,0.71,591.0,341.0
store0010-RackA,40.89,32.92,71.2,,64.09,193.4,,34.7,0.71,591.9,341.4
store0010-RackA,40.89,32.92,71.2,,64.09,193.4,,34.2,0.7,590.7,340.7
store0010-RackA,40.66,32.92,71.04,,64.09,195.2,,41.3,0.68,590.7,340.8
store0010-RackA,40.84,32.92,71.08,,64.04,198.8,,32.6,0.69,591.1,341.0
store0010-RackA,40.84,32.92,71.08,,64.0,190.5,,32.7,0.69,591.0,340.9
store0010-RackA,41.54,32.92,71.08,,64.0,198.9,,42.0,0.69,589.8,340.3
store0010-RackA,41.54,32.92,71.08,,64.0,195.3,,34.0,0.69,591.5,341.2
store0010-RackA,41.54,32.92,71.08,,64.0,192.8,,34.2,0.71,590.7,340.8
store0010-RackA,41.83,32.92,71.08,,63.95,192.8,,42.4,0.69,590.4,340.6
store0010-RackA,41.83,33.32,71.13,,63.84,197.0,,31.9,0.67,592.7,341.9
store0010-RackA,41.07,33.32,71.13,,63.84,192.5,,32.2,0.68,591.8,341.5
store0010-RackA,41.07,33.32,71.13,,63.84,191.4,,42.4,0.69,590.5,340.7
store0010-RackA,41.07,33.32,71.13,,63.84,199.5,,42.0,0.68,590.1,340.4
store0010-RackA,41.07,33.32,71.13,,63.84,200.5,,42.2,0.68,590.3,340.5
store0010-RackA,41.07,33.32,71.13,,63.84,200.5,,32.8,0.69,590.8,340.8
store0010-RackA,41.43,33.32,71.13,,63.7,194.9,,32.7,0.7,591.3,341.1
store0010-RackA,41.43,33.32,70.93,,63.75,191.0,,42.2,0.69,590.8,340.8
store0010-RackA,41.43,32.97,70.88,,63.75,199.2,,41.7,0.68,591.4,341.1
store0010-RackA,41.88,32.97,70.88,,63.64,199.2,,41.0,0.68,590.4,340.5
store0010-RackA,41.81,32.97,70.88,,63.64,199.2,,41.2,0.67,591.9,341.4
store0010-RackA,41.02,32.54,70.88,,63.59,185.0,,24.0,0.71,593.3,342.3
store0010-RackA,41.02,32.54,70.88,,63.59,185.0,,24.6,0.71,593.9,342.5
store0010-RackA,41.13,32.74,70.84,,63.59,183.9,,42.2,0.68,592.9,342.0
store0010-RackA,41.38,33.02,70.84,,63.5,197.4,,41.5,0.68,593.1,342.1
store0010-RackA,41.38,33.55,70.99,,63.45,198.6,,42.1,0.68,593.2,342.1
store0010-RackA,41.67,33.55,70.99,,63.45,198.6,,33.4,0.69,594.1,342.8
store0010-RackA,41.67,32.84,70.99,,63.45,190.2,,42.5,0.68,592.5,341.8
store0010-RackA,40.98,32.87,70.74,,63.45,190.2,,42.5,0.68,593.7,342.5
store0010-RackA,40.98,32.87,70.74,,63.45,190.2,,41.9,0.68,594.7,343.1
store0010-RackA,41.34,32.87,70.79,,63.3,198.4,,32.5,0.68,596.1,343.8
store0010-RackA,41.34,32.44,70.65,,63.34,198.4,,31.5,0.66,595.5,343.5
store0010-RackA,41.34,32.22,70.54,,63.25,189.1,,42.0,0.68,595.3,343.5
store0010-RackA,41.34,32.72,70.7,,63.19,195.5,,34.0,0.68,597.1,344.4
store0010-RackA,41.58,33.35,70.7,,63.19,195.5,,34.5,0.71,590.9,340.8
store0010-RackA,41.58,33.35,70.7,,63.19,192.4,,32.8,0.69,590.5,340.7
store0010-RackA,41.49,33.45,70.7,,63.14,192.4,,32.8,0.69,590.6,340.7
store0010-RackA,41.52,33.45,70.7,,63.14,188.5,,41.6,0.68,589.1,339.8
store0010-RackA,41.68,32.94,70.7,,63.09,196.1,,41.5,0.68,589.3,339.9
store0010-RackA,40.51,32.42,70.7,,63.05,196.1,,40.6,0.67,588.8,339.6
store0010-RackA,40.51,32.42,70.7,,62.94,196.1,,32.2,0.69,590.1,340.3
store0010-RackA,41.16,32.62,70.5,,62.89,174.4,,24.0,0.71,591.2,341.0
store0010-RackA,41.16,32.62,70.5,,62.89,174.4,,33.5,0.71,589.5,340.1
store0010-RackA,40.5,32.64,70.59,,62.89,176.0,,31.5,0.69,590.6,340.7
store0010-RackA,41.23,32.64,70.59,,62.85,173.8,,31.3,0.68,591.1,341.0
store0010-RackA,40.53,32.34,70.59,,62.8,174.2,,31.8,0.68,591.5,341.2
store0010-RackA,40.21,32.34,70.45,,62.69,174.2,,39.4,0.67,590.3,340.5
store0010-RackA,40.21,33.42,70.45,,62.69,176.7,,30.3,0.66,591.6,341.3
store0010-RackA,40.21,33.4,70.45,,62.6,169.9,,23.9,0.7,592.9,342.0
store0010-RackA,40.21,33.4,70.45,,62.6,169.9,,23.5,0.7,591.7,341.3
store0010-RackA,40.21,33.4,70.45,,62.6,169.9,,23.9,0.72,591.7,341.3
store0010-RackA,40.21,33.4,70.45,,62.55,171.4,,37.7,0.65,590.2,340.4
store0010-RackA,41.31,33.4,70.45,,62.49,173.6,,31.8,0.68,591.1,340.9
store0010-RackA,41.45,33.4,70.45,,62.44,173.6,,31.6,0.68,592.3,341.6
store0010-RackA,41.36,33.7,70.45,,62.44,173.1,,41.7,0.68,592.5,341.8
store0010-RackA,41.29,33.24,70.45,,62.4,176.3,,38.7,0.66,591.3,341.0
store0010-RackA,41.29,33.24,70.45,,62.4,176.3,,23.5,0.7,592.2,341.6
store0010-RackA,41.29,33.19,70.45,,62.4,171.9,,23.6,0.7,592.5,341.7
store0010-RackA,41.29,33.52,70.45,,62.35,168.6,,23.3,0.7,591.7,341.2
store0010-RackA,41.29,33.57,70.45,,62.24,168.6,,29.5,0.65,592.1,341.5
store0010-RackA,41.29,33.22,70.45,,62.19,168.6,,29.9,0.66,592.9,342.0
store0010-RackA,41.18,33.22,70.45,,62.19,170.2,,30.0,0.66,593.7,342.4
store0010-RackA,41.27,33.22,70.45,,62.1,170.6,,30.0,0.66,592.2,341.6
store0010-RackA,41.27,33.22,70.45,,62.1,170.6,,22.7,0.69,594.0,342.7
store0010-RackA,41.27,33.22,70.45,,62.1,169.1,,22.9,0.69,595.1,343.3
store0010-RackA,41.27,33.22,70.39,,62.04,166.7,,22.8,0.68,594.4,342.9
store0010-RackA,41.27,33.22,70.39,,62.04,166.1,,30.4,0.66,594.0,342.6
store0010-RackA,41.27,33.22,70.34,,61.95,169.7,,29.8,0.65,593.4,342.2
store0010-RackA,41.2,33.22,70.34,,61.9,162.7,,20.2,0.65,593.5,342.3
store0010-RackA,41.2,33.22,70.34,,61.9,162.2,,20.1,0.65,594.8,343.1
store0010-RackA,41.2,33.75,70.3,,61.84,162.2,,23.4,0.71,594.5,343.0
store0010-RackA,41.2,33.75,70.3,,61.84,168.1,,24.1,0.72,593.6,342.4
store0010-RackA,41.14,33.75,70.3,,61.84,167.0,,24.5,0.72,594.2,342.8
store0010-RackA,41.14,33.5,70.3,,61.84,167.0,,31.0,0.67,594.9,343.2
store0010-RackA,41.14,33.5,70.3,,61.79,167.0,,31.3,0.67,594.2,342.7
store0010-RackA,41.14,33.5,70.25,,61.7,167.0,,31.6,0.67,595.0,343.2
store0010-RackA,41.14,33.5,70.25,,61.7,167.0,,31.2,0.67,594.5,342.9
store0010-RackA,41.14,33.5,70.25,,61.7,167.0,,31.4,0.67,594.2,342.8
store0010-RackA,41.4,33.9,70.2,,61.7,167.0,,31.0,0.67,595.3,343.4
store0010-RackA,41.4,33.87,70.2,,61.65,170.0,,31.2,0.67,595.1,343.3
store0010-RackA,41.4,33.87,70.2,,61.59,170.0,,31.1,0.66,595.7,343.6
store0010-RackA,41.4,33.97,70.05,,61.59,170.0,,24.0,0.71,595.9,343.8
store0010-RackA,41.4,34.2,70.11,,61.54,170.0,,23.4,0.7,595.9,343.7
store0010-RackA,41.4,34.2,70.11,,61.54,170.0,,23.8,0.71,596.9,344.3
store0010-RackA,41.32,34.02,70.11,,61.54,170.0,,31.0,0.67,595.3,343.3
store0010-RackA,41.32,34.02,70.11,,61.54,168.3,,31.0,0.67,594.6,343.0
store0010-RackA,41.32,34.02,69.96,,61.45,168.3,,30.8,0.67,594.5,342.9
store0010-RackA,41.41,34.02,70.0,,61.45,168.8,,31.1,0.67,593.3,342.1
store0010-RackA,41.41,34.02,70.0,,61.39,150.6,,29.1,0.65,594.1,342.5
store0010-RackA,41.54,34.02,70.16,,61.34,149.4,,24.4,0.72,592.7,341.7
store0010-RackA,41.54,34.02,70.16,,61.34,149.4,,24.3,0.72,592.5,341.6
store0010-RackA,41.54,34.02,70.16,,61.29,145.5,,23.8,0.71,592.5,341.6
store0010-RackA,41.38,34.0,70.16,,61.25,147.0,,24.0,0.72,590.9,340.6
store0010-RackA,41.47,34.0,70.16,,61.25,158.6,,32.3,0.7,588.8,339.4
store0010-RackA,41.5,34.0,70.16,,61.14,167.2,,32.1,0.7,587.7,338.8
store0010-RackA,41.5,34.0,70.16,,61.09,166.9,,24.8,0.71,594.2,342.5
store0010-RackA,41.5,34.0,70.16,,61.09,166.9,,24.2,0.7,594.2,342.5
store0010-RackA,41.49,34.17,70.16,,61.09,166.9,,33.0,0.7,593.1,341.9
store0010-RackA,41.49,34.17,70.16,,61.09,168.9,,23.8,0.7,594.7,342.8
store0010-RackA,41.49,34.17,70.16,,61.03,167.7,,25.2,0.73,592.5,341.6
store0010-RackA,41.49,34.17,70.16,,61.0,167.7,,24.2,0.71,592.3,341.5
store0010-RackA,41.49,34.17,70.16,,61.0,169.4,,32.6,0.69,590.8,340.6
store0010-RackA,41.25,34.12,69.85,,61.0,169.4,,24.8,0.73,591.7,341.1
store0010-RackA,41.25,34.12,69.85,,61.0,169.4,,25.6,0.73,591.1,340.8
store0010-RackA,41.25,34.12,69.91,,61.0,169.4,,37.0,0.73,590.1,340.2
store0010-RackA,41.09,33.92,69.91,,61.0,175.2,,36.2,0.73,591.0,340.7
store0010-RackA,41.09,33.92,69.82,,61.0,177.4,,35.1,0.72,591.1,340.7
store0010-RackA,41.22,34.1,69.82,,61.0,175.8,,40.0,0.67,590.6,340.4
store0010-RackA,41.22,34.1,69.82,,61.0,176.0,,32.9,0.68,591.5,341.0
store0010-RackA,41.04,34.1,69.82,,60.94,176.0,,34.3,0.71,590.5,340.5
store0010-RackA,41.04,34.1,69.82,,60.94,176.0,,32.8,0.7,591.8,341.2
store0010-RackA,40.95,34.1,69.82,,60.89,174.4,,23.0,0.69,593.2,342.0
store0010-RackA,40.95,34.1,69.76,,60.89,174.4,,23.3,0.7,594.1,342.5
store0010-RackA,40.98,33.8,69.76,,60.89,167.8,,33.1,0.7,592.4,341.5
store0010-RackA,40.86,33.85,69.71,,60.84,173.4,,32.4,0.69,593.3,342.0
store0010-RackA,41.05,33.85,69.71,,60.84,176.1,,33.4,0.69,593.3,342.1
store0010-RackA,41.05,33.85,69.71,,60.84,175.6,,29.1,0.65,594.0,342.4
store0010-RackA,41.05,33.85,69.71,,60.84,175.6,,22.7,0.69,594.2,342.6
store0010-RackA,40.91,33.85,69.71,,60.84,168.0,,32.7,0.69,594.0,342.4
store0010-RackA,40.93,33.82,69.71,,60.8,172.0,,32.7,0.69,592.5,341.6
store0010-RackA,40.84,33.62,69.71,,60.69,173.1,,32.6,0.69,592.0,341.2
store0010-RackA,40.77,33.6,69.71,,60.75,173.3,,22.9,0.69,592.9,341.8
store0010-RackA,40.77,33.6,69.71,,60.64,173.3,,22.6,0.69,593.4,342.2
store0010-RackA,40.73,33.65,69.71,,60.64,170.3,,32.7,0.69,592.4,341.6
store0010-RackA,40.73,33.65,69.71,,60.64,170.3,,32.3,0.69,593.2,342.0
store0010-RackA,40.71,33.65,69.71,,60.64,172.7,,31.8,0.68,593.9,342.4
store0010-RackA,40.64,33.55,69.71,,60.64,173.0,,23.5,0.7,595.4,343.3
store0010-RackA,40.69,33.55,69.71,,60.64,167.5,,23.6,0.7,595.3,343.2
store0010-RackA,40.82,33.55,69.71,,60.58,167.5,,32.8,0.69,593.3,342.0
store0010-RackA,40.82,33.55,69.66,,60.58,172.4,,31.7,0.68,593.6,342.3
store0010-RackA,40.82,33.55,69.66,,60.58,172.5,,32.6,0.68,593.9,342.4
store0010-RackA,40.78,33.55,69.66,,60.58,172.5,,23.7,0.71,595.0,343.1
store0010-RackA,40.78,33.55,69.66,,60.49,172.5,,24.0,0.71,594.8,343.0
store0010-RackA,40.68,33.55,69.66,,60.49,172.5,,32.6,0.69,593.9,342.4
store0010-RackA,40.68,33.55,69.62,,60.44,171.9,,31.9,0.68,594.4,342.6
store0010-RackA,40.89,33.55,69.62,,60.44,171.9,,23.3,0.7,595.4,343.2
store0010-RackA,40.89,33.55,69.62,,60.44,168.1,,23.3,0.7,595.4,343.2
store0010-RackA,40.89,33.55,69.62,,60.44,168.1,,32.6,0.69,593.3,342.1
store0010-RackA,40.89,33.55,69.62,,60.44,168.1,,32.0,0.67,593.4,342.1
store0010-RackA,40.89,33.55,69.62,,60.44,168.1,,33.0,0.7,593.3,342.1
store0010-RackA,40.89,33.55,69.62,,60.39,170.5,,25.4,0.72,594.5,342.8
store0010-RackA,40.89,33.55,69.62,,60.35,170.8,,33.9,0.7,594.2,342.6
store0010-RackA,40.8,33.55,69.57,,60.35,174.6,,42.6,0.69,593.7,342.3
store0010-RackA,40.8,33.55,69.57,,60.35,174.6,,43.5,0.69,593.1,341.9
store0010-RackA,40.8,33.55,69.57,,60.35,174.6,,35.2,0.7,594.4,342.6
store0010-RackA,41.0,33.55,69.57,,60.3,176.3,,35.0,0.7,595.0,343.1
store0010-RackA,40.87,33.9,69.57,,60.3,173.8,,45.0,0.7,593.8,342.3
store0010-RackA,40.75,33.9,69.57,,60.24,177.0,,44.4,0.7,594.3,342.7
store0010-RackA,40.75,33.9,69.57,,60.19,152.5,,31.5,0.67,595.2,343.1
store0010-RackA,40.66,33.9,69.57,,60.19,142.8,,30.7,0.66,596.5,343.8
store0010-RackA,40.62,33.9,69.57,,60.13,149.1,,32.0,0.68,596.3,343.8
store0010-RackA,40.62,33.9,69.57,,60.13,149.1,,32.1,0.68,596.1,343.7
store0010-RackA,40.62,33.9,69.57,,60.13,150.5,,23.2,0.69,598.8,345.2
store0010-RackA,40.62,33.9,69.57,,60.13,152.8,,22.4,0.68,598.3,344.9
store0010-RackA,40.62,33.9,69.57,,60.13,158.5,,32.1,0.67,597.0,344.2
store0010-RackA,40.62,34.43,69.57,,60.1,158.5,,40.2,0.66,596.7,344.0
store0010-RackA,40.62,34.43,69.57,,60.04,162.8,,39.9,0.66,596.3,343.8
store0010-RackA,40.62,34.43,69.57,,60.04,162.4,,32.6,0.68,597.7,344.5
store0010-RackA,41.07,34.43,69.57,,60.04,162.4,,32.7,0.68,597.1,344.2
store0010-RackA,41.07,34.43,69.57,,60.04,165.6,,40.8,0.67,595.7,343.4
store0010-RackA,41.07,34.4,69.57,,59.99,165.6,,33.3,0.69,596.4,343.9
store0010-RackA,41.11,34.6,69.57,,59.94,163.1,,25.9,0.72,598.1,344.8
store0010-RackA,41.23,34.6,69.57,,59.9,163.1,,32.7,0.68,597.3,344.4
store0010-RackA,41.13,34.2,69.57,,59.85,163.8,,38.8,0.65,595.9,343.5
store0010-RackA,41.13,34.2,69.57,,59.85,163.8,,31.9,0.67,596.7,344.0
store0010-RackA,41.13,34.12,69.57,,59.85,158.9,,32.4,0.68,597.8,344.8
store0010-RackA,41.13,33.92,69.57,,59.85,162.7,,32.9,0.68,597.9,344.8
store0010-RackA,41.13,33.92,69.82,,59.74,162.7,,33.3,0.68,597.8,344.7
store0010-RackA,41.13,34.1,69.82,,59.68,164.2,,24.4,0.7,598.5,345.1
store0010-RackA,41.09,34.1,69.82,,59.68,163.9,,32.9,0.67,599.1,345.5
store0010-RackA,41.04,34.1,69.82,,59.59,163.9,,31.6,0.65,599.4,345.6
store0010-RackA,41.04,34.1,69.82,,59.59,163.9,,39.3,0.65,598.1,344.8
store0010-RackA,41.2,34.1,69.82,,59.54,166.3,,32.7,0.68,598.7,345.1
store0010-RackA,41.2,34.1,69.82,,59.54,166.3,,25.6,0.72,599.0,345.3
store0010-RackA,41.2,34.1,69.82,,59.49,160.8,,25.7,0.72,599.5,345.7
store0010-RackA,41.2,34.1,69.76,,59.45,165.8,,48.5,0.71,598.5,345.1
store0010-RackA,41.22,34.1,69.76,,59.45,165.8,,37.8,0.71,598.2,344.9
store0010-RackA,41.22,34.1,69.76,,59.38,173.4,,36.4,0.71,592.5,341.6
store0010-RackA,41.38,34.1,69.76,,59.32,173.4,,36.3,0.71,593.9,342.4
store0010-RackA,41.38,34.1,69.76,,59.32,173.4,,43.1,0.68,593.7,342.3
store0010-RackA,41.02,33.82,69.76,,59.32,173.4,,37.3,0.72,594.6,342.8
store0010-RackA,40.98,33.82,69.76,,59.27,171.3,,37.3,0.72,593.3,342.1
store0010-RackA,40.98,33.82,69.76,,59.16,171.1,,44.4,0.7,593.7,342.3
store0010-RackA,40.98,33.82,69.76,,59.22,175.6,,42.3,0.68,594.1,342.6
store0010-RackA,41.16,33.82,69.76,,59.22,171.4,,34.6,0.7,594.4,342.7
store0010-RackA,41.16,33.82,69.76,,59.22,171.4,,33.8,0.69,594.9,343.0
store0010-RackA,41.16,33.82,69.85,,59.22,171.4,,42.6,0.68,593.4,342.2
store0010-RackA,41.18,34.0,69.85,,59.22,171.4,,41.5,0.67,593.8,342.4
store0010-RackA,41.18,34.17,69.85,,59.11,169.9,,34.4,0.7,595.0,343.1
store0010-RackA,41.18,34.17,69.85,,59.11,168.6,,34.7,0.7,594.4,342.7
store0010-RackA,41.18,34.17,69.85,,59.11,171.0,,41.5,0.67,594.8,342.9
store0010-RackA,41.18,34.17,69.85,,59.11,173.3,,33.1,0.68,595.3,343.2
store0010-RackA,41.18,34.17,69.85,,59.11,173.3,,33.0,0.68,595.3,343.2
store0010-RackA,41.18,34.22,69.85,,59.05,173.3,,44.8,0.7,593.0,341.9
store0010-RackA,41.18,34.22,69.85,,59.0,176.9,,45.8,0.71,592.9,341.8
store0010-RackA,41.29,34.37,69.85,,59.0,176.9,,45.1,0.7,593.5,342.2
store0010-RackA,41.29,34.37,69.85,,59.0,176.7,,43.9,0.69,594.3,342.6
store0010-RackA,41.29,34.37,69.85,,59.0,176.7,,43.9,0.69,594.7,342.9
store0010-RackA,41.31,34.37,69.85,,59.0,174.9,,43.9,0.69,594.1,342.6
store0010-RackA,41.31,34.37,69.85,,59.0,174.9,,44.1,0.69,594.0,342.6
store0010-RackA,41.27,34.37,69.91,,58.96,174.2,,34.7,0.7,596.2,343.7
store0010-RackA,41.27,34.37,69.91,,58.91,168.9,,34.3,0.69,596.3,343.7
store0010-RackA,41.27,34.37,69.91,,58.91,172.7,,43.7,0.68,593.9,342.5
store0010-RackA,41.32,34.37,69.96,,58.91,172.7,,43.5,0.69,593.9,342.4
store0010-RackA,41.25,34.37,69.96,,58.91,174.4,,43.1,0.68,595.1,343.1
store0010-RackA,41.49,34.37,69.96,,58.86,169.5,,33.6,0.69,595.1,343.1
store0010-RackA,41.49,34.37,69.96,,58.86,169.5,,31.4,0.67,595.8,343.7
store0010-RackA,41.5,34.37,69.96,,58.86,168.4,,41.2,0.67,595.5,343.3
store0010-RackA,41.5,34.37,69.96,,58.8,168.4,,40.2,0.66,595.0,343.1
store0010-RackA,41.74,34.37,69.96,,58.8,169.4,,31.9,0.68,595.0,343.0
store0010-RackA,41.68,34.58,69.96,,58.8,166.9,,32.0,0.68,594.8,343.0
store0010-RackA,41.68,34.68,69.96,,58.8,158.0,,41.1,0.67,594.4,342.7
store0010-RackA,41.68,34.68,69.96,,58.8,158.0,,40.9,0.67,594.6,342.8
store0010-RackA,41.9,34.8,70.0,,58.69,158.0,,32.1,0.67,596.1,343.6
store0010-RackA,41.79,34.8,70.05,,58.75,158.0,,24.7,0.71,596.1,343.7
store0010-RackA,42.01,34.8,70.05,,58.75,157.4,,33.5,0.69,594.6,342.9
store0010-RackA,41.88,34.78,70.11,,58.75,161.1,,41.2,0.67,593.9,342.4
store0010-RackA,42.06,34.83,70.11,,58.75,166.0,,33.3,0.69,595.3,343.3
store0010-RackA,42.03,34.98,70.11,,58.64,167.0,,32.8,0.68,595.9,343.5
store0010-RackA,42.03,34.98,70.11,,58.64,167.0,,42.1,0.68,594.3,342.7
store0010-RackA,41.99,34.48,70.16,,58.64,170.2,,41.0,0.67,593.8,342.4
store0010-RackA,41.97,34.7,70.2,,58.64,172.5,,30.6,0.66,595.9,343.6
store0010-RackA,41.92,34.7,70.2,,58.59,168.0,,31.5,0.67,596.4,343.9
